Timestamp,Service,HTTP_RPM,HTTP_LAT,gRPC_RPM,gRPC_LAT,CPU_ms,MEM_MiB,Pods
2026-03-30 14:59:01,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,126,95,1
2026-03-30 14:59:02,details-v1,12678.3,310.1,0.0,0.0,153,43,1
2026-03-30 14:59:03,productpage-v1,12786.9,378.3,0.0,0.0,1055,1415,5
2026-03-30 14:59:04,ratings-v1,6954.5,52.9,0.0,0.0,22,25,1
2026-03-30 14:59:06,reviews-v1,3326.7,62.3,0.0,0.0,16,93,1
2026-03-30 14:59:07,reviews-v2,2314.2,149.0,0.0,0.0,43,109,1
2026-03-30 14:59:08,reviews-v3,2028.5,181.1,0.0,0.0,32,111,1
2026-03-30 14:59:09,waypoint,0.0,0.0,0.0,0.0,219,125,1
2026-03-30 14:59:16,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,135,95,1
2026-03-30 14:59:18,details-v1,12705.6,315.9,0.0,0.0,158,44,1
2026-03-30 14:59:19,productpage-v1,12824.2,379.1,0.0,0.0,1076,1415,5
2026-03-30 14:59:20,ratings-v1,6998.8,51.9,0.0,0.0,22,25,1
2026-03-30 14:59:21,reviews-v1,3308.5,61.2,0.0,0.0,16,93,1
2026-03-30 14:59:22,reviews-v2,2337.2,141.7,0.0,0.0,47,109,1
2026-03-30 14:59:24,reviews-v3,2084.0,170.6,0.0,0.0,40,111,1
2026-03-30 14:59:25,waypoint,0.0,0.0,0.0,0.0,226,128,1
2026-03-30 14:59:32,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,139,95,1
2026-03-30 14:59:33,details-v1,12799.0,324.4,0.0,0.0,157,43,1
2026-03-30 14:59:34,productpage-v1,12838.3,375.4,0.0,0.0,1041,1416,5
2026-03-30 14:59:35,ratings-v1,7044.1,49.5,0.0,0.0,18,25,1
2026-03-30 14:59:36,reviews-v1,3298.9,57.8,0.0,0.0,16,93,1
2026-03-30 14:59:37,reviews-v2,2347.4,141.2,0.0,0.0,47,108,1
2026-03-30 14:59:39,reviews-v3,2072.6,171.5,0.0,0.0,35,111,1
2026-03-30 14:59:40,waypoint,0.0,0.0,0.0,0.0,224,128,1
2026-03-30 14:59:47,bookinfo-gateway-istio,0.0,0.0,0.0,0.0,130,95,1
2026-03-30 14:59:48,details-v1,12733.8,324.3,0.0,0.0,165,43,1
2026-03-30 14:59:49,productpage-v1,12781.1,377.8,0.0,0.0,1104,1417,5
2026-03-30 14:59:50,ratings-v1,7075.5,50.4,0.0,0.0,24,25,1
2026-03-30 14:59:51,reviews-v1,3269.7,59.6,0.0,0.0,14,93,1
2026-03-30 14:59:52,reviews-v2,2375.7,141.0,0.0,0.0,44,108,1
2026-03-30 14:59:53,reviews-v3,2105.7,166.2,0.0,0.0,47,111,1
