app,experiment_name,workload_name,workload_csv,autoscaler_name,deployment_scope,setup_ok,ready_for_load,monitor_log_file,locust_stats_csv,locust_failures_csv,locust_exceptions_csv,locust_stats_history_csv,cleanup_ok,status,error_message
bookinfo,bookinfo_stepped-400-up_das_subset,stepped-400-up,load/book-info/workloads/stepped-400-up.csv,das,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_stepped-400-up_das_default_5s_20260821_055410.csv,tmp/locust/bookinfo/bookinfo_stepped-400-up_das_subset_20260821_065410_stats.csv,tmp/locust/bookinfo/bookinfo_stepped-400-up_das_subset_20260821_065410_failures.csv,tmp/locust/bookinfo/bookinfo_stepped-400-up_das_subset_20260821_065410_exceptions.csv,tmp/locust/bookinfo/bookinfo_stepped-400-up_das_subset_20260821_065410_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_stepped-400-up_cpu80_subset,stepped-400-up,load/book-info/workloads/stepped-400-up.csv,default_cpu,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_stepped-400-up_default_cpu_default_5s_20260821_070633.csv,tmp/locust/bookinfo/bookinfo_stepped-400-up_cpu80_subset_20260821_080633_stats.csv,tmp/locust/bookinfo/bookinfo_stepped-400-up_cpu80_subset_20260821_080633_failures.csv,tmp/locust/bookinfo/bookinfo_stepped-400-up_cpu80_subset_20260821_080633_exceptions.csv,tmp/locust/bookinfo/bookinfo_stepped-400-up_cpu80_subset_20260821_080633_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_customdas-cpu-queue_subset,wiki_load,load/book-info/workloads/wiki_load.csv,customdas-cpu-queue,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_customdas-cpu-queue_default_5s_20260821_132758.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas-cpu-queue_subset_20260821_142758_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas-cpu-queue_subset_20260821_142758_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas-cpu-queue_subset_20260821_142758_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas-cpu-queue_subset_20260821_142758_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_customdas-cpu-queue_subset,wiki_load,load/book-info/workloads/wiki_load.csv,customdas-cpu-queue,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_customdas-cpu-queue_default_5s_20260821_144030.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas-cpu-queue_subset_20260821_154030_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas-cpu-queue_subset_20260821_154030_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas-cpu-queue_subset_20260821_154030_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas-cpu-queue_subset_20260821_154030_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_customdas-cpu-queue_subset,wiki_load,load/book-info/workloads/wiki_load.csv,customdas-cpu-queue,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_customdas-cpu-queue_default_5s_20260821_161249.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas-cpu-queue_subset_20260821_171249_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas-cpu-queue_subset_20260821_171249_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas-cpu-queue_subset_20260821_171249_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas-cpu-queue_subset_20260821_171249_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_customdas-cpu-queue_subset,wiki_load,load/book-info/workloads/wiki_load.csv,customdas-cpu-queue,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_customdas-cpu-queue_default_5s_20260821_172515.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas-cpu-queue_subset_20260821_182515_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas-cpu-queue_subset_20260821_182515_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas-cpu-queue_subset_20260821_182515_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas-cpu-queue_subset_20260821_182515_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_das_subset,wiki_load,load/book-info/workloads/wiki_load.csv,das,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_das_default_5s_20260821_183749.csv,tmp/locust/bookinfo/bookinfo_wiki_load_das_subset_20260821_193749_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_das_subset_20260821_193749_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_das_subset_20260821_193749_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_das_subset_20260821_193749_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_cpu80_subset,wiki_load,load/book-info/workloads/wiki_load.csv,default_cpu,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_default_cpu_default_5s_20260821_195012.csv,tmp/locust/bookinfo/bookinfo_wiki_load_cpu80_subset_20260821_205012_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_cpu80_subset_20260821_205012_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_cpu80_subset_20260821_205012_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_cpu80_subset_20260821_205012_stats_history.csv,True,completed_with_failures,Locust exit code 1
bookinfo,bookinfo_wiki_load_customdas-cpu-queue_subset,wiki_load,load/book-info/workloads/wiki_load.csv,customdas-cpu-queue,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",,,,,,,,False,failed,"HTTPConnectionPool(host='18.175.57.43', port=31499): Read timed out. (read timeout=120)"
bookinfo,bookinfo_wiki_load_customdas-cpu-queue_subset,wiki_load,load/book-info/workloads/wiki_load.csv,customdas-cpu-queue,"productpage-v1,details-v1,ratings-v1,reviews-v1,reviews-v2,reviews-v3",True,True,/app/logs/bookinfo_mesh_metrics_bookinfo_wiki_load_customdas-cpu-queue_default_5s_20260824_164430.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas-cpu-queue_subset_20260824_174430_stats.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas-cpu-queue_subset_20260824_174430_failures.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas-cpu-queue_subset_20260824_174430_exceptions.csv,tmp/locust/bookinfo/bookinfo_wiki_load_customdas-cpu-queue_subset_20260824_174430_stats_history.csv,True,completed_with_failures,Locust exit code 1
