Minute,Timestamp,Total Request Count,SelectedLatency_ms,CumulativeSLOViolationRate_percent,Method,DisplayName,Run,File
70,1787844917,413660,370.0,3.8857142857142923,queue-CDT120,QUEUE-CDT120,1,queue-CDT120-1_stats_history.csv
71,1787844977,419947,370.0,3.8857142857142923,queue-CDT120,QUEUE-CDT120,1,queue-CDT120-1_stats_history.csv
0,1787845170,223,300.0,3.857142857142859,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
1,1787845230,453,270.0,2.124999999999999,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
2,1787845290,1025,340.0,4.02040816326531,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
3,1787845350,2119,450.0,4.615384615384621,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
4,1787845410,3722,500.0,5.000000000000004,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
5,1787845470,5910,450.0,4.615384615384621,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
6,1787845530,8642,470.0,4.780487804878053,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
7,1787845590,11911,410.0,4.249999999999998,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
8,1787845650,15674,360.0,3.7272727272727346,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
9,1787845710,20099,330.0,3.2413793103448274,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
10,1787845770,25054,320.0,2.6521739130434763,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
11,1787845830,30470,320.0,2.300000000000002,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
12,1787845890,36706,310.0,1.8928571428571406,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
13,1787845950,41875,300.0,1.8148148148148135,queue-CDT300,QUEUE-CDT300,1,queue-CDT300-1_stats_history.csv
