Autoscaler,Minute,MeanReplicas,StdReplicas,MinReplicas,MaxReplicas,Runs
hpa60-CDT300,12,35.6,2.0128445568092284,33.44444444444444,37.5,5
hpa60-CDT300,13,37.45,0.8366600265340759,36.5,38.5,5
hpa60-CDT300,14,38.525,0.663795902367587,37.625,39.0,5
hpa60-CDT300,15,38.4,0.547722557505166,38.0,39.0,5
hpa60-CDT300,16,38.325,0.46435439052516825,38.0,39.0,5
hpa60-CDT300,17,39.02619047619048,0.6420933513766415,38.125,39.714285714285715,5
hpa60-CDT300,18,44.45238095238095,1.6055106349983999,42.42857142857143,46.833333333333336,5
hpa60-CDT300,19,49.233333333333334,0.8944271909999152,47.833333333333336,50.0,5
hpa60-CDT300,20,49.6,0.8944271909999157,48.0,50.0,5
hpa60-CDT300,21,49.6,0.8944271909999157,48.0,50.0,5
hpa60-CDT300,22,49.6,0.8944271909999157,48.0,50.0,5
hpa60-CDT300,23,49.6,0.8944271909999157,48.0,50.0,5
hpa60-CDT300,24,49.6,0.8944271909999157,48.0,50.0,5
hpa60-CDT300,25,48.875,0.7551903733496608,47.875,50.0,5
hpa60-CDT300,26,45.425,2.0109077552190207,43.5,48.0,5
hpa60-CDT300,27,45.107142857142854,1.8416247263362493,42.25,47.0,5
hpa60-CDT300,28,45.917857142857144,1.5346549502499038,43.875,47.714285714285715,5
hpa60-CDT300,29,46.0,1.5811388300841893,44.0,48.0,5
hpa60-CDT300,30,46.0,1.5811388300841893,44.0,48.0,5
hpa60-CDT300,31,46.0,1.5811388300841893,44.0,48.0,5
hpa60-CDT300,32,46.0,1.5811388300841893,44.0,48.0,5
hpa60-CDT300,33,46.0,1.5811388300841893,44.0,48.0,5
hpa60-CDT300,34,45.125,1.2500000000000002,43.375,46.375,5
hpa60-CDT300,35,44.02142857142857,1.0124788287588098,42.75,45.0,5
hpa60-CDT300,36,45.878571428571426,0.8358974158327775,45.0,47.14285714285714,5
hpa60-CDT300,37,46.8,1.3038404810405289,45.0,48.0,5
hpa60-CDT300,38,46.8,1.3038404810405289,45.0,48.0,5
hpa60-CDT300,39,46.8,1.3038404810405289,45.0,48.0,5
hpa60-CDT300,40,46.8,1.3038404810405289,45.0,48.0,5
hpa60-CDT300,41,46.8,1.3038404810405289,45.0,48.0,5
hpa60-CDT300,42,46.575,1.130541905459502,45.0,48.0,5
hpa60-CDT300,43,44.346428571428575,1.455800764990505,42.875,46.625,5
hpa60-CDT300,44,44.325,1.143442930230397,43.0,46.0,5
hpa60-CDT300,45,45.55,0.9420721840708384,44.75,47.0,5
hpa60-CDT300,46,45.6,0.8944271909999157,45.0,47.0,5
hpa60-CDT300,47,45.6,0.8944271909999157,45.0,47.0,5
hpa60-CDT300,48,45.6,0.8944271909999157,45.0,47.0,5
hpa60-CDT300,49,45.6,0.8944271909999157,45.0,47.0,5
hpa60-CDT300,50,45.6,0.8944271909999157,45.0,47.0,5
hpa60-CDT300,51,44.125,1.1726039399558577,42.875,45.5,5
hpa60-CDT300,52,41.675,0.9544304584410542,40.0,42.375,5
hpa60-CDT300,53,42.142857142857146,1.3997084244475302,40.0,43.714285714285715,5
hpa60-CDT300,54,42.2,1.4832396974191324,40.0,44.0,5
hpa60-CDT300,55,42.2,1.4832396974191324,40.0,44.0,5
hpa60-CDT300,56,42.2,1.4832396974191324,40.0,44.0,5
hpa60-CDT300,57,42.2,1.4832396974191324,40.0,44.0,5
hpa60-CDT300,58,42.2,1.4832396974191324,40.0,44.0,5
hpa60-CDT300,59,41.825,1.0665364503850774,40.0,42.75,5
hpa60-CDT300,60,39.03888888888889,0.7808347661949804,38.375,40.333333333333336,5
hpa60-CDT300,61,38.25,1.2747548783981968,37.0,40.0,5
hpa60-CDT300,62,38.96944444444445,1.7172980679896517,37.0,40.625,5
hpa60-CDT300,63,39.4,1.5165750888103098,37.0,41.0,5
hpa60-CDT300,64,39.4,1.5165750888103098,37.0,41.0,5
hpa60-CDT300,65,39.4,1.5165750888103098,37.0,41.0,5
hpa60-CDT300,66,39.4,1.5165750888103098,37.0,41.0,5
hpa60-CDT300,67,39.4,1.5165750888103098,37.0,41.0,5
hpa60-CDT300,68,38.975,1.3032411518978368,37.0,40.125,5
hpa60-CDT300,69,39.28888888888889,1.002042666842505,38.0,40.25,5
hpa60-CDT300,70,41.142857142857146,1.1531345922116374,39.42857142857143,42.25,5
hpa60-CDT300,71,43.19166666666667,1.5347819244295147,42.0,45.833333333333336,5
